"query_id","query_name","row_number","result_json"
18,"Consolidated Growth Opportunities",172,"{""activity"": 76, ""entity_id"": ""d12c926d74ceff0a90a21184466ce161"", ""entity_type"": ""Seller"", ""sales_value"": 5075.68, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 76.72, ""revenue_headroom_score"": 48.26, ""customer_acceptance_score"": 68.88, ""revenue_opportunity_score"": 66.70, ""operational_readiness_score"": 80.19}"
18,"Consolidated Growth Opportunities",173,"{""activity"": 89, ""entity_id"": ""725c32fa80c2faacc4fc88450d27314e"", ""entity_type"": ""Seller"", ""sales_value"": 9166.66, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 80.52, ""revenue_headroom_score"": 29.10, ""customer_acceptance_score"": 85.69, ""revenue_opportunity_score"": 66.65, ""operational_readiness_score"": 80.52}"
18,"Consolidated Growth Opportunities",174,"{""activity"": 12, ""entity_id"": ""2addf05f476d0637864454e93ba673d5"", ""entity_type"": ""Seller"", ""sales_value"": 4877.64, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 10.35, ""revenue_headroom_score"": 49.31, ""customer_acceptance_score"": 99.92, ""revenue_opportunity_score"": 66.53, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",175,"{""activity"": 10, ""entity_id"": ""b127efdabeffb5d559349c7b172eb75d"", ""entity_type"": ""Seller"", ""sales_value"": 421.27, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 100.00, ""customer_acceptance_score"": 97.33, ""revenue_opportunity_score"": 66.48, ""operational_readiness_score"": 29.10}"
18,"Consolidated Growth Opportunities",176,"{""activity"": 38, ""entity_id"": ""d66c305afaec317ebee552073a674429"", ""entity_type"": ""Seller"", ""sales_value"": 5235.50, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 57.56, ""revenue_headroom_score"": 47.21, ""customer_acceptance_score"": 82.22, ""revenue_opportunity_score"": 66.46, ""operational_readiness_score"": 75.99}"
18,"Consolidated Growth Opportunities",177,"{""activity"": 48, ""entity_id"": ""729b2d09b2a0bdab221076327f13d050"", ""entity_type"": ""Seller"", ""sales_value"": 2739.91, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 64.83, ""revenue_headroom_score"": 67.74, ""customer_acceptance_score"": 88.44, ""revenue_opportunity_score"": 66.44, ""operational_readiness_score"": 39.45}"
18,"Consolidated Growth Opportunities",178,"{""activity"": 82, ""entity_id"": ""8bb48dc19fccaa8613b6229bf7f452a2"", ""entity_type"": ""Seller"", ""sales_value"": 6048.12, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 78.66, ""revenue_headroom_score"": 41.96, ""customer_acceptance_score"": 75.91, ""revenue_opportunity_score"": 66.42, ""operational_readiness_score"": 77.04}"
18,"Consolidated Growth Opportunities",179,"{""activity"": 30, ""entity_id"": ""c8b3445d737de6befde0c88ede534a5e"", ""entity_type"": ""Seller"", ""sales_value"": 3800.79, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 49.39, ""revenue_headroom_score"": 58.21, ""customer_acceptance_score"": 78.50, ""revenue_opportunity_score"": 66.37, ""operational_readiness_score"": 71.79}"
18,"Consolidated Growth Opportunities",180,"{""activity"": 10, ""entity_id"": ""9dd59e43f0c9f0553244e8f9c2fb247e"", ""entity_type"": ""Seller"", ""sales_value"": 508.12, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 99.43, ""customer_acceptance_score"": 97.33, ""revenue_opportunity_score"": 66.31, ""operational_readiness_score"": 29.10}"
18,"Consolidated Growth Opportunities",181,"{""activity"": 12, ""entity_id"": ""6d22a1fcebb6dd08c9cd90b92a93e8d0"", ""entity_type"": ""Seller"", ""sales_value"": 946.43, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 10.35, ""revenue_headroom_score"": 93.78, ""customer_acceptance_score"": 54.73, ""revenue_opportunity_score"": 66.31, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",182,"{""activity"": 21, ""entity_id"": ""02ecc2a19303f05e59ce133fd923fff7"", ""entity_type"": ""Seller"", ""sales_value"": 5742.40, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 36.62, ""revenue_headroom_score"": 43.65, ""customer_acceptance_score"": 91.67, ""revenue_opportunity_score"": 66.30, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",183,"{""activity"": 60, ""entity_id"": ""709e16e2b25c7474d980076c6bfc4806"", ""entity_type"": ""Seller"", ""sales_value"": 6378.86, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 70.74, ""revenue_headroom_score"": 40.10, ""customer_acceptance_score"": 85.61, ""revenue_opportunity_score"": 66.27, ""operational_readiness_score"": 71.79}"
18,"Consolidated Growth Opportunities",184,"{""activity"": 22, ""entity_id"": ""4200ddf1967c5e41e48db62bc6d4b5ac"", ""entity_type"": ""Seller"", ""sales_value"": 1222.73, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 38.72, ""revenue_headroom_score"": 89.89, ""customer_acceptance_score"": 57.24, ""revenue_opportunity_score"": 66.24, ""operational_readiness_score"": 65.16}"
18,"Consolidated Growth Opportunities",185,"{""activity"": 22, ""entity_id"": ""f0837c8d71434931d9e38e7b79234797"", ""entity_type"": ""Seller"", ""sales_value"": 4049.36, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 38.72, ""revenue_headroom_score"": 56.51, ""customer_acceptance_score"": 90.46, ""revenue_opportunity_score"": 66.19, ""operational_readiness_score"": 65.16}"
18,"Consolidated Growth Opportunities",186,"{""activity"": 17, ""entity_id"": ""1430239a858e7682bbc43b20758af153"", ""entity_type"": ""Seller"", ""sales_value"": 888.64, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 27.24, ""revenue_headroom_score"": 94.26, ""customer_acceptance_score"": 45.35, ""revenue_opportunity_score"": 66.18, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",187,"{""activity"": 10, ""entity_id"": ""9c690ceacd5c66731bf443ea810195cb"", ""entity_type"": ""Seller"", ""sales_value"": 1121.02, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 91.27, ""customer_acceptance_score"": 61.76, ""revenue_opportunity_score"": 66.12, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",188,"{""activity"": 10, ""entity_id"": ""cbf09e831b0c11f6f23ffb51004db972"", ""entity_type"": ""Seller"", ""sales_value"": 1815.40, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 79.79, ""customer_acceptance_score"": 73.24, ""revenue_opportunity_score"": 66.12, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",189,"{""activity"": 19, ""entity_id"": ""65b081a070633e057c462abdd6fb9dd8"", ""entity_type"": ""Seller"", ""sales_value"": 2326.67, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 32.82, ""revenue_headroom_score"": 72.68, ""customer_acceptance_score"": 63.86, ""revenue_opportunity_score"": 66.10, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",190,"{""activity"": 122, ""entity_id"": ""080102cd0a76b09e0dcf55fcacc60e05"", ""entity_type"": ""Seller"", ""sales_value"": 7773.48, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 86.18, ""revenue_headroom_score"": 34.92, ""customer_acceptance_score"": 85.53, ""revenue_opportunity_score"": 66.08, ""operational_readiness_score"": 68.07}"
18,"Consolidated Growth Opportunities",191,"{""activity"": 10, ""entity_id"": ""6bbcb8924baf70b7fe2fe2097e8cd407"", ""entity_type"": ""Seller"", ""sales_value"": 2646.83, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 68.96, ""customer_acceptance_score"": 83.75, ""revenue_opportunity_score"": 66.02, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",192,"{""activity"": 10, ""entity_id"": ""2d42ebcda99fd55f6f4bc2f1ca035d50"", ""entity_type"": ""Seller"", ""sales_value"": 1203.97, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 90.14, ""customer_acceptance_score"": 61.76, ""revenue_opportunity_score"": 65.78, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",193,"{""activity"": 13, ""entity_id"": ""6e864f5c4669eff3d98140a07cc50202"", ""entity_type"": ""Seller"", ""sales_value"": 932.36, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 15.44, ""revenue_headroom_score"": 94.02, ""customer_acceptance_score"": 80.92, ""revenue_opportunity_score"": 65.63, ""operational_readiness_score"": 43.33}"
18,"Consolidated Growth Opportunities",194,"{""activity"": 10, ""entity_id"": ""5a6a02f419701fc8c605af71d4fc57a4"", ""entity_type"": ""Seller"", ""sales_value"": 714.41, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 0.00, ""revenue_headroom_score"": 97.01, ""customer_acceptance_score"": 97.33, ""revenue_opportunity_score"": 65.58, ""operational_readiness_score"": 29.10}"
18,"Consolidated Growth Opportunities",195,"{""activity"": 87, ""entity_id"": ""2ff97219cb8622eaf3cd89b7d9c09824"", ""entity_type"": ""Seller"", ""sales_value"": 5698.70, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 80.03, ""revenue_headroom_score"": 44.06, ""customer_acceptance_score"": 86.98, ""revenue_opportunity_score"": 65.53, ""operational_readiness_score"": 56.83}"
18,"Consolidated Growth Opportunities",196,"{""activity"": 11, ""entity_id"": ""659e8466eb3ff1b0e8740d74fb7bbedd"", ""entity_type"": ""Seller"", ""sales_value"": 1880.00, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 5.01, ""revenue_headroom_score"": 78.58, ""customer_acceptance_score"": 69.77, ""revenue_opportunity_score"": 65.46, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",197,"{""activity"": 31, ""entity_id"": ""f67efa3f0b6761102a7f8c6b7b571f5d"", ""entity_type"": ""Seller"", ""sales_value"": 6030.17, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 50.69, ""revenue_headroom_score"": 42.20, ""customer_acceptance_score"": 83.27, ""revenue_opportunity_score"": 65.45, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",198,"{""activity"": 16, ""entity_id"": ""25e47381a6c510ddeb36084e33b89f0c"", ""entity_type"": ""Seller"", ""sales_value"": 1571.71, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 24.25, ""revenue_headroom_score"": 83.75, ""customer_acceptance_score"": 54.73, ""revenue_opportunity_score"": 65.39, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",199,"{""activity"": 22, ""entity_id"": ""e9511df20ccd82658a30c37b7fb343af"", ""entity_type"": ""Seller"", ""sales_value"": 2823.10, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 38.72, ""revenue_headroom_score"": 66.94, ""customer_acceptance_score"": 64.27, ""revenue_opportunity_score"": 65.38, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",200,"{""activity"": 12, ""entity_id"": ""1d29dfba02015238dfbe2449a5eaa361"", ""entity_type"": ""Seller"", ""sales_value"": 789.92, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 10.35, ""revenue_headroom_score"": 95.96, ""customer_acceptance_score"": 83.75, ""revenue_opportunity_score"": 65.33, ""operational_readiness_score"": 39.45}"
18,"Consolidated Growth Opportunities",201,"{""activity"": 11, ""entity_id"": ""d4910f1cdcfdabd48d6b316e395d4a23"", ""entity_type"": ""Seller"", ""sales_value"": 1361.92, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 5.01, ""revenue_headroom_score"": 87.15, ""customer_acceptance_score"": 99.27, ""revenue_opportunity_score"": 65.25, ""operational_readiness_score"": 34.28}"
18,"Consolidated Growth Opportunities",202,"{""activity"": 19, ""entity_id"": ""8ed8ea9a57c862f2c18c2fe41f601d56"", ""entity_type"": ""Seller"", ""sales_value"": 4562.97, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 32.82, ""revenue_headroom_score"": 51.50, ""customer_acceptance_score"": 82.22, ""revenue_opportunity_score"": 65.25, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",203,"{""activity"": 12, ""entity_id"": ""985c92cc412091f8529c12d7f23d3fef"", ""entity_type"": ""Seller"", ""sales_value"": 1606.63, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 10.35, ""revenue_headroom_score"": 82.94, ""customer_acceptance_score"": 96.20, ""revenue_opportunity_score"": 65.16, ""operational_readiness_score"": 39.45}"
18,"Consolidated Growth Opportunities",204,"{""activity"": 22, ""entity_id"": ""916c9de0b5ad957346eeeb12f332687e"", ""entity_type"": ""Seller"", ""sales_value"": 5814.27, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 38.72, ""revenue_headroom_score"": 43.17, ""customer_acceptance_score"": 87.31, ""revenue_opportunity_score"": 65.16, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",205,"{""activity"": 62, ""entity_id"": ""1838dd9b8977065acf51d95e0053ea7a"", ""entity_type"": ""Seller"", ""sales_value"": 3963.29, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 71.62, ""revenue_headroom_score"": 57.15, ""customer_acceptance_score"": 71.06, ""revenue_opportunity_score"": 65.15, ""operational_readiness_score"": 63.78}"
18,"Consolidated Growth Opportunities",206,"{""activity"": 12, ""entity_id"": ""1dcfa3835714681d4ba4a93bc1e0fd41"", ""entity_type"": ""Seller"", ""sales_value"": 1483.48, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 10.35, ""revenue_headroom_score"": 85.77, ""customer_acceptance_score"": 58.53, ""revenue_opportunity_score"": 65.05, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",207,"{""activity"": 36, ""entity_id"": ""5cbbd5a299cab112b7bf23862255e43e"", ""entity_type"": ""Seller"", ""sales_value"": 3385.21, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 56.02, ""revenue_headroom_score"": 61.03, ""customer_acceptance_score"": 59.66, ""revenue_opportunity_score"": 64.82, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",208,"{""activity"": 62, ""entity_id"": ""57e632711dec9ec14ca7546769483e7e"", ""entity_type"": ""Seller"", ""sales_value"": 7558.04, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 71.62, ""revenue_headroom_score"": 35.89, ""customer_acceptance_score"": 76.80, ""revenue_opportunity_score"": 64.76, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",209,"{""activity"": 43, ""entity_id"": ""33a17d60c64393351ebf1ef860f4e0f2"", ""entity_type"": ""Seller"", ""sales_value"": 9431.86, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 61.52, ""revenue_headroom_score"": 28.05, ""customer_acceptance_score"": 92.16, ""revenue_opportunity_score"": 64.65, ""operational_readiness_score"": 77.45}"
18,"Consolidated Growth Opportunities",210,"{""activity"": 21, ""entity_id"": ""3d5d0dc7073a299e31fa718ce1bc00b6"", ""entity_type"": ""Seller"", ""sales_value"": 1027.12, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 36.62, ""revenue_headroom_score"": 92.24, ""customer_acceptance_score"": 77.61, ""revenue_opportunity_score"": 64.63, ""operational_readiness_score"": 32.74}"
18,"Consolidated Growth Opportunities",211,"{""activity"": 18, ""entity_id"": ""ffdd9f82b9a447f6f8d4b91554cc7dd3"", ""entity_type"": ""Seller"", ""sales_value"": 2828.66, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 30.40, ""revenue_headroom_score"": 66.86, ""customer_acceptance_score"": 65.97, ""revenue_opportunity_score"": 64.62, ""operational_readiness_score"": 80.84}"
18,"Consolidated Growth Opportunities",212,"{""activity"": 82, ""entity_id"": ""0432ead42b6c8a0bdf68154add917fdf"", ""entity_type"": ""Seller"", ""sales_value"": 8754.40, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 78.66, ""revenue_headroom_score"": 30.72, ""customer_acceptance_score"": 86.66, ""revenue_opportunity_score"": 64.49, ""operational_readiness_score"": 69.93}"
18,"Consolidated Growth Opportunities",213,"{""activity"": 17, ""entity_id"": ""d06d019f72a04e5497a0b64190af170c"", ""entity_type"": ""Seller"", ""sales_value"": 2641.44, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 27.24, ""revenue_headroom_score"": 69.04, ""customer_acceptance_score"": 86.34, ""revenue_opportunity_score"": 64.48, ""operational_readiness_score"": 55.13}"
18,"Consolidated Growth Opportunities",214,"{""activity"": 15, ""entity_id"": ""7238a95bb63ef7e498389fb863b834a1"", ""entity_type"": ""Seller"", ""sales_value"": 2835.11, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 21.42, ""revenue_headroom_score"": 66.61, ""customer_acceptance_score"": 95.96, ""revenue_opportunity_score"": 64.47, ""operational_readiness_score"": 49.96}"
18,"Consolidated Growth Opportunities",215,"{""activity"": 40, ""entity_id"": ""1d4587203296c8f4ad134dc286fa6db0"", ""entity_type"": ""Seller"", ""sales_value"": 2941.91, ""opportunity_tier"": ""High Opportunity"", ""market_activity_score"": 59.26, ""revenue_headroom_score"": 65.40, ""customer_acceptance_score"": 68.15, ""revenue_opportunity_score"": 64.47, ""operational_readiness_score"": 62.09}"
